종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE,배당수익률,순이익률,자본회전율,AltmanZScore,1-부채비율,PER,PSR,PBR
061040,2020.0,1,0.0,141847000000.0,100151000000.0,413891104.0,67105907249.0,16997143569.0,153477000000.0,266338000000.0,112861000000.0,0.059,156916329888.901,-0.525,0.0,0.25328833579331855,0.43723754861640507,2.2568368968769894,0.26463900128358,9.231923543617684,2.338338550534079,1.0224094156707584
065130,2020.0,1,2622760900.0,364695000000.0,250719000000.0,-22512835047.0,237324000000.0,-14388514424.0,363136000000.0,622538000000.0,259402000000.0,0.073,147640563852.666,-0.131,0.01776450070061582,-0.06062814727545465,0.6535402714134649,1.870191866588058,0.28566157032076134,-10.261001205684025,0.6221054922918289,0.40657099228020904
065710,2020.0,1,0.0,45328431880.0,23591576038.0,3854592882.0,11414453854.0,5765009366.0,74562391858.0,98575297345.0,24012905487.0,0.033,92957346821.7853,-0.313,0.0,0.5050622167069124,0.15308594010420432,3.4543773018290893,0.677948830655389,16.124405169229224,8.14382781785131,1.2467055375425387
066590,2020.0,1,0.0,68826185702.0,112956000000.0,-1512895894.0,57049937040.0,-2307103849.0,57876389816.0,187259000000.0,129382000000.0,0.079,123471017115.754,-0.037,0.0,-0.040440077039566175,0.985720381339827,2.1361296527411624,-1.23548843338933,-53.51775437818794,2.1642621100385004,2.133334780927726
066670,2020.0,1,1684991800.0,63541359980.0,10653185651.0,939904876.0,9469862940.0,72799318.0,148034000000.0,162259000000.0,14225401323.0,0.036,52898165961.1752,-0.238,0.03185350133380249,0.007687473246576893,0.06397086439601714,2.870463985606568,0.9039044994866045,726.6299659726923,5.585948423576149,0.3573389178803636
067080,2020.0,1,0.0,47805188864.0,70551232687.0,1123406841.0,27422800904.0,842917844.0,83281242025.0,165605000000.0,82323937708.0,0.056,165874438046.807,-0.38,0.0,0.03073784647129348,0.32927944201129966,2.339750776135457,0.011494837177291717,196.7860085387005,6.0487781181612235,1.9917425820676755
068330,2020.0,1,300062980.0,29549249932.0,4825478159.0,1107814951.0,5084713807.0,1235033642.0,40410206893.0,46207226386.0,5797019493.0,0.065,63007668890.06,-0.353,0.004762324734209259,0.24289147607477135,0.12582746286015162,7.62414141402155,0.8565456616356948,51.01696564963693,12.39158609149622,1.559201838706112
068790,2020.0,1,1658151750.0,157203000000.0,152738000000.0,6632619003.0,50230832500.0,13274436253.0,178553000000.0,331823000000.0,153270000000.0,0.053,80599662566.2794,-0.481,0.02057268848534514,0.26426868901685036,0.28132169439886195,1.7457866700785731,0.1415994130594277,6.071795519607397,1.6045854419450325,0.4514046953357233
072950,2020.0,1,0.0,41574156792.0,5670527341.0,380369872.0,8331289097.0,506522631.0,57447716615.0,66272626720.0,8824910105.0,0.062,23821293577.0374,-0.365,0.0,0.06079762988687944,0.14502385104066334,2.6368204878681616,0.8463836227966673,47.029080477625094,2.8592566287989176,0.4146604074219635
078140,2020.0,1,554328950.0,66924187238.0,10407104843.0,2823580631.0,20601670465.0,2226849611.0,86578991614.0,106614000000.0,20034665630.0,0.064,62084908828.4444,-0.27,0.008928561875346307,0.10809073054455344,0.23795230321981098,3.029888041645132,0.7685966854485707,27.880153433695167,3.013586152342351,0.7170869270387576
078340,2020.0,1,17039204000.0,759846000000.0,70833107199.0,23644862365.0,98302512201.0,29388962579.0,934371000000.0,1012690000000.0,78315816959.0,0.038,1075066506853.4,-0.256,0.01584944177069738,0.29896451190289147,0.10520715240627117,9.408827656101948,0.9161833822336096,36.580621175842154,10.936307554940226,1.150573856133851
080010,2020.0,1,0.0,63916072788.0,39103748547.0,-1252684531.0,6798971034.0,-2156309755.0,104423000000.0,147690000000.0,43266916018.0,0.04,52761154930.9914,-0.205,0.0,-0.31715236676503245,0.06510989948574548,1.639708748776792,0.5856572209379161,-24.468263341410058,7.760167629358281,0.5052633279829788
080420,2020.0,1,3405479.0,227194000000.0,225417000000.0,-469462760.0,89325608564.0,2806654428.0,363505000000.0,899919000000.0,536414000000.0,0.066,169408242101.16,-0.362,2.010220375208463e-05,0.03142049041836741,0.24573419502895422,0.9406606504091397,-0.4756715863605727,60.3594943542369,1.8965249140148024,0.46604102309778406
082920,2020.0,1,2153915200.0,76437913521.0,17609188084.0,6222564163.0,30826028921.0,6207025585.0,145521000000.0,167453000000.0,21931371801.0,0.051,314217719888.171,-0.101,0.0068548495634382775,0.2013566392514318,0.21183216801011537,9.598097352699801,0.8492906741913538,50.62291359770044,10.193259751148569,2.159250990914423
083450,2020.0,1,1778849000.0,94768094695.0,31102237317.0,7819538720.0,47832215419.0,7800446946.0,108149000000.0,142279000000.0,34130546682.0,0.079,109017525939.892,-0.025,0.01631709199657299,0.16307935724217976,0.44228069995099356,3.5393587229935832,0.6844118144226946,13.97580506534888,2.2791653069990954,1.0080359228008242
084180,2020.0,1,0.0,14607292549.0,10406495494.0,-233127439.0,4459219407.0,-1292196861.0,15417309118.0,48145960712.0,32728651594.0,0.085,62800607241.1022,-0.554,0.0,-0.28978095560212475,0.28923461110303467,1.8946136352973746,-1.1228510983014979,-48.59987602237505,14.08331851590863,4.073383153989
084690,2020.0,1,391645421.0,1571410000000.0,1134320000000.0,60267696903.0,925641000000.0,62330392997.0,1249990000000.0,3173090000000.0,1923110000000.0,0.045,189753868380.915,-0.368,0.0020639654113074764,0.0673375455462755,0.7405187241497933,1.508346209085206,-0.538500308002464,3.0443233109415493,0.20499725960811482,0.1518055235931095
086060,2020.0,1,0.0,47152500621.0,13879969255.0,194343612.0,14366061522.0,42563866.0,42161887379.0,72013503356.0,29851615977.0,0.087,40771082081.499,-0.337,0.0,0.002962806885855128,0.3407357311322702,2.083437171623599,0.29197628871167425,957.8801437232934,2.8380138856472734,0.9670127362895587
086670,2020.0,1,1221979350.0,76215781026.0,44644523533.0,3003515997.0,24212508641.0,3242658938.0,72394773092.0,123657000000.0,51262502130.0,0.056,44211446125.7143,-0.324,0.027639434062512406,0.13392494706265493,0.3344510605790628,2.038496128942362,0.29190326952395995,13.634318925006323,1.825975440266826,0.6107017442831847
086900,2020.0,1,0.0,137333000000.0,171259000000.0,-9935728963.0,33889626682.0,-6072957619.0,247105000000.0,453011000000.0,205906000000.0,0.06,1203042496001.24,-0.501,0.0,-0.1791981267892091,0.1371466651099735,4.4010905157465,0.1667266951296008,-198.09828611966145,35.498841792796114,4.86854776714854
088910,2020.0,1,0.0,110220000000.0,25870114759.0,-3537649458.0,65098493371.0,-3821159045.0,186098000000.0,217643000000.0,31544793456.0,0.039,67679203817.0746,-0.318,0.0,-0.05869811799211693,0.349807592617868,2.3068861462171855,0.8304936460574536,-17.711695069492873,1.0396431670294886,0.3636746698097432
091340,2020.0,1,1110627140.0,179839000000.0,97455564994.0,570786231.0,69760611380.0,1225885114.0,132987000000.0,298280000000.0,165293000000.0,0.068,65072611729.8717,-0.369,0.0170675052141816,0.0175727404010604,0.5245671485182762,1.6573185862827138,-0.2429260002857423,53.08214528973528,0.9327987591078892,0.4893155852066119
093190,2020.0,1,0.0,131098000000.0,14932477810.0,2014093176.0,21728549770.0,2916566434.0,145152000000.0,163099000000.0,17947079250.0,0.039,77532684935.2691,-0.293,0.0,0.13422738585282032,0.1496951455715388,3.8587473662658267,0.8763566519923942,26.58354839150189,3.568240207283245,0.5341485288975696
094480,2020.0,1,0.0,185005000000.0,119411000000.0,2547314896.0,21114223878.0,1278226349.0,90520039055.0,233884000000.0,143364000000.0,0.063,103959067453.62,-0.461,0.0,0.06053863766841319,0.23325469253466619,2.225295632632429,-0.5837819061577292,81.33071856557386,4.923650902552962,1.1484651729299602
094820,2020.0,1,4686023670.0,70281546152.0,35728043563.0,4440412890.0,46553060047.0,4036247651.0,95963705267.0,146562000000.0,50598195534.0,0.031,62275002368.0,-0.311,0.07524726602672781,0.08670209105319826,0.4851111148477993,2.072805097088291,0.4727361204611624,15.42893492984036,1.3377209211408898,0.6489426165889874
096610,2020.0,1,113344904.0,56143226556.0,43246883243.0,-1756667473.0,8030075866.0,-1772003101.0,48359326935.0,103346000000.0,54986588817.0,0.06,63634275112.874,-0.416,0.0017811926638427115,-0.22067077952560904,0.16605019910209384,1.9537287884847818,-0.13704206203919544,-35.910927625895845,7.924492392694164,1.315861247194913
097520,2020.0,1,8816741000.0,371259000000.0,375258000000.0,19697002931.0,369043000000.0,20274108292.0,238081000000.0,625330000000.0,387249000000.0,0.063,470117110807.814,-0.301,0.01875435034655508,0.05493698103473037,1.550073294383004,2.975073009915638,-0.6265430672754231,23.18805365133215,1.2738816636755446,1.9746099470676535
097950,2020.0,1,0.0,7980820000000.0,8174770000000.0,275935000000.0,5830940000000.0,451924000000.0,10063800000000.0,26752500000000.0,16688800000000.0,0.043,3251701872850.54,-0.131,0.0,0.07750448469715003,0.579397444305332,1.154685195748995,-0.6583000457083805,7.195240511348236,0.5576634081041033,0.32311196407390325
102120,2020.0,1,3290563200.0,62879767109.0,12343159297.0,3583531279.0,33465444095.0,4337998909.0,91303151848.0,109531000000.0,18227929489.0,0.069,116997352542.548,-0.149,0.028125108205361595,0.1296262167233015,0.36653109358932895,5.111311647357294,0.8003581571932417,26.970350845366706,3.4960645437849824,1.2814175020373757
104040,2020.0,1,0.0,31770290369.0,22408136708.0,436759800.0,7863739928.0,1270705870.0,54397425196.0,93800220419.0,39402795223.0,0.064,27232119474.4954,-0.374,0.0,0.16159052583560976,0.14456088499898784,1.254764613167361,0.27564962714637087,21.430702507493255,3.4629984872123556,0.5006141260615743
104830,2020.0,1,1891200000.0,105537000000.0,54444171507.0,10818761966.0,66305369677.0,8391781856.0,315293000000.0,372164000000.0,56870953820.0,0.05,238291151486.976,-0.402,0.00793650955227922,0.12656262828907716,0.21029762689625206,3.333210906165153,0.8196250667791546,28.39577524487262,3.593843947296993,0.7557767428557121
112610,2020.0,1,7125233940.0,478100000000.0,305349000000.0,16249880798.0,181041000000.0,13485050265.0,383456000000.0,792356000000.0,408900000000.0,0.051,539260717294.144,-0.352,0.013212966773757202,0.07448616758082423,0.47212978803304684,2.351031117613057,-0.06635441875990988,39.98952222623725,2.978666254020603,1.406317067131937
115570,2020.0,1,0.0,51787144678.0,59187455100.0,285968907.0,22032630573.0,-576493073.0,53861528604.0,136858000000.0,82996259847.0,0.075,50462063531.3083,-0.042,0.0,-0.026165421831493257,0.40906062534890175,1.5922304218909422,-0.5409191309293127,-87.5328185102205,2.2903331204194606,0.9368814187578314
119830,2020.0,1,0.0,18186018491.0,21916864696.0,16255816.0,10993926477.0,-75879224.0,59657869482.0,93899854712.0,34241985230.0,0.074,92167453117.2174,-0.462,0.0,-0.006901922089323065,0.18428292147303538,2.291821992556583,0.4260273535190272,-1214.6599327006481,8.38348822052227,1.5449337014126228
122450,2020.0,1,1584740500.0,152624000000.0,148583000000.0,5104898737.0,61851072110.0,1710245368.0,472980000000.0,772210000000.0,299230000000.0,0.04,112093268365.25,-0.139,0.014137695537935487,0.027651022199880183,0.1307688953232695,0.8332277565192799,0.36735168506067906,65.54221427088818,1.8123092218336327,0.2369936749233583
122690,2020.0,1,436564320.0,285918000000.0,580548000000.0,-3499346904.0,321038000000.0,-5910856031.0,157310000000.0,852440000000.0,695130000000.0,0.055,25792187309.4194,-0.399,0.016926223230418504,-0.018411702138064652,2.04079842349501,1.7412795940166224,-3.4188544911321594,-4.363528256169669,0.08033998252362462,0.16395770967782977
123040,2020.0,1,2530163175.0,363081000000.0,565001000000.0,11622584250.0,307870000000.0,616056626.0,261040000000.0,1027660000000.0,766621000000.0,0.069,171218416277.704,-0.459,0.014777400877813615,0.0020010284405755675,1.1793977934416182,1.6645920926112925,-1.9367951271835735,277.92642599984634,0.5561386828132134,0.655911248042262
126600,2020.0,1,1442618990.0,115734000000.0,42244967629.0,2680082340.0,38952090821.0,2579541934.0,109861000000.0,153686000000.0,43825052399.0,0.049,127882943398.445,-0.434,0.011280777183124653,0.0662234524419754,0.3545579488717561,3.3503155586911912,0.601086350943465,49.57583426455164,3.28308290268979,1.1640436951526982
138070,2020.0,1,558033588.0,59736419088.0,27488041146.0,696701551.0,12540628617.0,291595392.0,70968522917.0,116943000000.0,45974689337.0,0.047,31863502742.9573,-0.342,0.017513253094038464,0.023252055451567638,0.17670691317144466,1.4847938557275822,0.352181961138336,109.2729981924999,2.540821813331058,0.4489821223766235
140860,2020.0,1,1137024.0,53178747604.0,14290922934.0,1300259285.0,12454346371.0,2121585508.0,45120073187.0,60691470045.0,15571396858.0,0.055,212810091923.394,-0.301,5.342904510418136e-06,0.17034900466074407,0.2760267324785357,9.857058781476566,0.6548898138204609,100.30710104350601,17.08721482316593,4.716528074797291
143160,2020.0,1,0.0,126283000000.0,18406085607.0,5398165850.0,38644429749.0,5145816898.0,153232000000.0,174519000000.0,21286636818.0,0.062,181106990509.05,-0.47,0.0,0.13315804972211184,0.25219555803618043,6.444298256364451,0.8610823012295081,35.19499315637134,4.68649664868548,1.1819108362503175
160980,2020.0,1,0.0,81149115261.0,40006421584.0,8038536092.0,51826871762.0,3553594043.0,110094000000.0,163176000000.0,53081901530.0,0.061,80730282685.2174,-0.452,0.0,0.06856663198425053,0.4707511014405871,2.3327140142004144,0.5178492785256236,22.717924925679927,1.5576915978249277,0.7332843795184529
183300,2020.0,1,3510000000.0,127775000000.0,100114000000.0,8883506796.0,45110362847.0,5458369085.0,127985000000.0,305339000000.0,177353000000.0,0.061,251579047278.508,-0.134,0.013951877304449327,0.12100033651941687,0.35246601435324454,2.056054093507867,-0.3857327030511388,46.090515932655734,5.576967938204889,1.9656763027089525
200670,2020.0,1,0.0,55239308905.0,19771619038.0,2693724550.0,19174338009.0,1140925492.0,117767000000.0,138124000000.0,20357143914.0,0.05,194277912998.012,-0.387,0.0,0.05950273180041342,0.16281588228451094,6.609574789210107,0.8271405069841297,170.28098185224175,10.132183593865005,1.6496824272538897
203450,2020.0,1,0.0,38420759768.0,16690660693.0,806418460.0,11317207981.0,928764298.0,34523069402.0,56462171373.0,21939101971.0,0.053,29651603074.9767,-0.322,0.0,0.08206655736638088,0.3278158106168963,2.2889095015537975,0.3645089399342627,31.925864440341247,2.6200457855645642,0.8588924330482305
210540,2020.0,1,0.0,166655000000.0,97693336587.0,7803135400.0,80652880083.0,4593793822.0,171273000000.0,281206000000.0,109933000000.0,0.043,65146115807.1795,-0.511,0.0,0.05695759180915201,0.4709024778161181,1.931485200295822,0.35814168024148585,14.18133210402047,0.8077345252908208,0.38036418937707345
221980,2020.0,1,0.0,41155484125.0,5669909179.0,1566060391.0,12103930459.0,1768094703.0,76290355181.0,84985431318.0,8695076137.0,0.035,41154897592.32,-0.185,0.0,0.14607607908762524,0.15865610312448075,3.7176310155829553,0.886026534856591,23.276410207264785,3.400126738312418,0.5394508584299994
230360,2020.0,1,3239787400.0,123247000000.0,27106371339.0,7891070938.0,29585299211.0,8729907227.0,115707000000.0,143662000000.0,27954959796.0,0.065,407836520622.475,-0.462,0.007943838367037753,0.29507584712052415,0.25569152437622616,10.434262887621621,0.7583987157561772,46.71716548843858,13.78510718157073,3.5247338442278817
248170,2020.0,1,27800.0,102648000000.0,52383162625.0,10603630020.0,74338402500.0,9547471226.0,165417000000.0,232911000000.0,67494194664.0,0.04,110095669737.198,-0.39,2.525076605316042e-07,0.1284325584747399,0.44940001632238524,2.2918508842133303,0.5919754640454125,11.531395814776767,1.4810066672766877,0.6655652036899642
000020,2020.0,2,3312927600.0,245802000000.0,54867853531.0,6223347724.0,69833296669.0,8978644909.0,311189000000.0,388290000000.0,77101878765.0,0.079,453886162189.474,1.633,0.007299027544745954,0.12857254830109932,0.22440798572250303,4.722314791002174,0.7522345623881307,50.5517443656234,6.49956659415394,1.4585587662798758
000220,2020.0,2,1519270650.0,73568334487.0,44138858992.0,1671900502.0,24719603543.0,1798854553.0,90930719079.0,152934000000.0,62003127041.0,0.067,118895106654.861,0.229,0.01277824372041038,0.07277036421198561,0.271850962946018,2.329566541854917,0.3181278266684321,66.09489714250455,4.809749737613783,1.3075328849913257
000250,2020.0,2,2066995750.0,159756000000.0,39581659112.0,3673449591.0,44326535555.0,8145808028.0,227248000000.0,290128000000.0,62880219199.0,0.052,860889148459.906,0.388,0.0024010010507134016,0.18376820850103995,0.195057978750088,9.26089527318952,0.7232969302304091,105.68492965961485,19.42153018910584,3.7883280770683667
000490,2020.0,2,1282106020.0,508133000000.0,501376000000.0,26481744771.0,256890000000.0,29241578161.0,341433000000.0,978695000000.0,637262000000.0,0.045,154894719205.075,0.502,0.008277273922441075,0.11382918043131302,0.7523877305357127,1.8378518297528315,-0.8664335316152803,5.2970711208624435,0.6029612643741485,0.4536606573034095
000590,2020.0,2,1311396500.0,193443000000.0,19013472384.0,5178802801.0,34345785084.0,10766454147.0,293958000000.0,323333000000.0,29375030815.0,0.058,68691574140.2418,0.554,0.019091082369471286,0.31347235536087825,0.11683908954340416,2.3624005158132877,0.9000706535797631,6.380148301600508,2.0000001156544185,0.23367821709576217
000850,2020.0,2,2750000000.0,170297000000.0,46627006953.0,555632628.0,41751188807.0,7390961858.0,294786000000.0,370992000000.0,76206432232.0,0.029,66660040704.0,0.061,0.04125410022191876,0.17702398588374643,0.14163219693947474,1.3691121402955164,0.7414855785824293,9.019129307486137,1.5966022192121099,0.22613061151101638
001080,2020.0,2,597357860.0,153589000000.0,17343398487.0,136237107.0,46222992113.0,-189515941.0,230542000000.0,251647000000.0,21105265018.0,0.046,56439980032.0,0.219,0.010583948818927888,-0.004100036201392932,0.2004970552567428,2.6188859089058343,0.9084537090074694,-297.8112539461786,1.221036922361556,0.2448145887182061
